order_id,customer_id,order_date,channel,store_id,order_status,payment_method,shipping_fee
O0064754,C019862,2025-04-20,Online,,Completed,Gift Card,11.49
O0064756,C011525,2025-04-21,Online,,Completed,Credit Card,7.99
O0064764,C016486,2025-04-21,Online,,Completed,Gift Card,8.1
O0064765,C007485,2025-04-21,Online,,Completed,Gift Card,6.57
O0064770,C025163,2025-04-21,Store,S015,Completed,Digital Wallet,0.0
O0064772,C014725,2025-04-21,Online,,Completed,Gift Card,5.91
O0064788,C012433,2025-04-21,Online,,Completed,Gift Card,1.98
O0064827,C001685,2025-04-21,Online,,Completed,Credit Card,9.87
O0064832,C012302,2025-04-21,Store,S013,Completed,Debit Card,0.0
O0064844,C004182,2025-04-21,Online,,Completed,Gift Card,10.65
O0064848,C005097,2025-04-21,Pickup,S011,Completed,Credit Card,0.0
O0064853,C010183,2025-04-21,Store,S008,Completed,Credit Card,0.0
O0064859,C027191,2025-04-21,Online,,Completed,Credit Card,8.77
O0064869,C017093,2025-04-22,Store,S006,Completed,Debit Card,0.0
O0064870,C012203,2025-04-22,Store,S004,Cancelled,Credit Card,0.0
O0064882,C005916,2025-04-22,Pickup,S013,Completed,Credit Card,0.0
O0064891,C007487,2025-04-22,Pickup,S009,Completed,Digital Wallet,0.0
O0064897,C028768,2025-04-22,Store,S011,Completed,Debit Card,0.0
O0064898,C026598,2025-04-22,Online,,Completed,Debit Card,9.99
O0064903,C024456,2025-04-22,Store,S004,Returned,Credit Card,0.0
O0064904,C028437,2025-04-22,Store,S014,Completed,Digital Wallet,0.0
O0064907,C019078,2025-04-22,Online,,Completed,Debit Card,4.76
O0064913,C010899,2025-04-22,Store,S004,Completed,Credit Card,0.0
O0064919,C007336,2025-04-22,Pickup,S007,Completed,Credit Card,0.0
O0064923,C009792,2025-04-22,Store,S014,Completed,Credit Card,0.0
O0064938,C013678,2025-04-22,Online,,Completed,Credit Card,5.65
O0064941,C009899,2025-04-22,Pickup,S012,Completed,Credit Card,0.0
O0064943,C024310,2025-04-23,Online,,Completed,Credit Card,0.54
O0064944,C021522,2025-04-23,Store,S006,Completed,Credit Card,0.0
O0064966,C005788,2025-04-23,Online,,Completed,Gift Card,5.57
O0064968,C005554,2025-04-23,Pickup,S003,Completed,Debit Card,0.0
O0064974,C004048,2025-04-23,Pickup,S008,Completed,Debit Card,0.0
O0064979,C006905,2025-04-23,Online,,Returned,Digital Wallet,1.96
O0064998,C028557,2025-04-23,Store,S013,Completed,Debit Card,0.0
O0065002,C025954,2025-04-23,Store,S011,Completed,Digital Wallet,0.0
O0065004,C016557,2025-04-23,Store,S005,Completed,Debit Card,0.0
O0065006,C016176,2025-04-23,Online,,Cancelled,Credit Card,6.49
O0065010,C005454,2025-04-23,Online,,Completed,Credit Card,1.02
O0065011,C002509,2025-04-23,Online,,Completed,Credit Card,5.78
O0065012,C006603,2025-04-23,Store,S003,Completed,Digital Wallet,0.0
O0065022,C015054,2025-04-24,Store,S006,Completed,Digital Wallet,0.0
O0065024,C014981,2025-04-24,Pickup,S001,Completed,Credit Card,0.0
O0065026,C012463,2025-04-24,Store,S008,Completed,Credit Card,0.0
O0065027,C020313,2025-04-24,Online,,Completed,Credit Card,1.67
O0065031,C024241,2025-04-24,Store,S013,Completed,Digital Wallet,0.0
O0065041,C004085,2025-04-24,Online,,Returned,Debit Card,0.68
O0065043,C004784,2025-04-24,Online,,Completed,Digital Wallet,7.84
O0065046,C003875,2025-04-24,Online,,Completed,Credit Card,11.45
O0065051,C015046,2025-04-24,Store,S011,Completed,Digital Wallet,0.0
O0065052,C010950,2025-04-24,Pickup,S007,Completed,Digital Wallet,0.0
O0065063,C005097,2025-04-24,Online,,Completed,Gift Card,5.24
O0065066,C019101,2025-04-24,Online,,Completed,Debit Card,5.86
O0065075,C022363,2025-04-24,Pickup,S002,Completed,Digital Wallet,0.0
O0065078,C023318,2025-04-24,Online,,Completed,Gift Card,5.61
O0065081,C007404,2025-04-24,Store,S016,Completed,Digital Wallet,0.0
O0065101,C006215,2025-04-25,Online,,Completed,Debit Card,13.61
O0065102,C011029,2025-04-25,Store,S006,Completed,Digital Wallet,0.0
O0065117,C028002,2025-04-25,Store,S004,Completed,Credit Card,0.0
O0065122,C013272,2025-04-25,Store,S015,Completed,Digital Wallet,0.0
O0065139,C011248,2025-04-25,Store,S016,Completed,Credit Card,0.0
O0065152,C008944,2025-04-25,Pickup,S009,Completed,Credit Card,0.0
O0065159,C003526,2025-04-25,Store,S013,Completed,Digital Wallet,0.0
O0065160,C006920,2025-04-25,Online,,Completed,Debit Card,1.27
O0065161,C012322,2025-04-25,Online,,Completed,Digital Wallet,0.42
O0065173,C016982,2025-04-25,Online,,Completed,Credit Card,12.59
O0065175,C012644,2025-04-25,Store,S002,Completed,Credit Card,0.0
O0065182,C028746,2025-04-26,Online,,Completed,Debit Card,10.85
O0065192,C006903,2025-04-26,Store,S007,Completed,Debit Card,0.0
O0065193,C005876,2025-04-26,Store,S004,Completed,Digital Wallet,0.0
O0065201,C006945,2025-04-26,Store,S007,Completed,Debit Card,0.0
O0065219,C024782,2025-04-26,Online,,Completed,Digital Wallet,4.66
O0065227,C028224,2025-04-26,Store,S009,Completed,Digital Wallet,0.0
O0065230,C015957,2025-04-26,Online,,Completed,Credit Card,2.85
O0065243,C005805,2025-04-26,Store,S006,Completed,Credit Card,0.0
O0065245,C003456,2025-04-26,Store,S010,Completed,Credit Card,0.0
O0065248,C022710,2025-04-26,Pickup,S006,Returned,Digital Wallet,0.0
O0065250,C006224,2025-04-26,Online,,Completed,Debit Card,9.36
O0065251,C011062,2025-04-26,Online,,Returned,Digital Wallet,6.6
O0065261,C012427,2025-04-26,Store,S003,Completed,Debit Card,0.0
O0065269,C009990,2025-04-26,Store,S015,Completed,Debit Card,0.0
O0065277,C005184,2025-04-27,Store,S009,Completed,Digital Wallet,0.0
O0065278,C026736,2025-04-27,Store,S004,Completed,Credit Card,0.0
O0065279,C007440,2025-04-27,Store,S010,Completed,Credit Card,0.0
O0065280,C014354,2025-04-27,Store,S016,Completed,Digital Wallet,0.0
O0065291,C022759,2025-04-27,Store,S002,Completed,Credit Card,0.0
O0065299,C007446,2025-04-27,Store,S012,Completed,Debit Card,0.0
O0065301,C000292,2025-04-27,Online,,Completed,Credit Card,10.41
O0065313,C028224,2025-04-27,Store,S010,Completed,Credit Card,0.0
O0065314,C015080,2025-04-27,Pickup,S014,Returned,Credit Card,0.0
O0065319,C025639,2025-04-27,Store,S016,Completed,Credit Card,0.0
O0065321,C014338,2025-04-27,Online,,Completed,Digital Wallet,2.28
O0065323,C025493,2025-04-27,Online,,Completed,Digital Wallet,23.05
O0065331,C007654,2025-04-27,Online,,Completed,Credit Card,5.82
O0065344,C028205,2025-04-27,Online,,Completed,Credit Card,6.63
O0065346,C011936,2025-04-27,Online,,Completed,Credit Card,2.3
O0065351,C001691,2025-04-27,Store,S009,Completed,Credit Card,0.0
O0065352,C012928,2025-04-27,Store,S010,Completed,Credit Card,0.0
O0065360,C008864,2025-04-28,Online,,Completed,Debit Card,21.87
O0065367,C027305,2025-04-28,Online,,Completed,Debit Card,7.95
O0065380,C020628,2025-04-28,Online,,Completed,Debit Card,12.39
O0065385,C021789,2025-04-28,Online,,Completed,Debit Card,5.65
O0065390,C020490,2025-04-28,Online,,Returned,Credit Card,2.68
O0065395,C028663,2025-04-28,Store,S016,Completed,Digital Wallet,0.0
O0065409,C016786,2025-04-28,Store,S010,Completed,Digital Wallet,0.0
O0065413,C025639,2025-04-28,Online,,Completed,Credit Card,14.27
O0065415,C000580,2025-04-28,Store,S006,Completed,Credit Card,0.0
O0065422,C026827,2025-04-28,Store,S007,Completed,Digital Wallet,0.0
O0065425,C028356,2025-04-28,Store,S013,Completed,Digital Wallet,0.0
O0065435,C027943,2025-04-28,Online,,Completed,Credit Card,10.15
O0065444,C011968,2025-04-29,Online,,Completed,Debit Card,8.81
O0065454,C010882,2025-04-29,Online,,Returned,Digital Wallet,1.09
O0065469,C017645,2025-04-29,Online,,Completed,Credit Card,24.49
O0065481,C010691,2025-04-29,Store,S005,Completed,Digital Wallet,0.0
O0065492,C029349,2025-04-29,Online,,Returned,Debit Card,0.82
O0065498,C022618,2025-04-29,Pickup,S016,Returned,Credit Card,0.0
O0065501,C019671,2025-04-29,Online,,Completed,Digital Wallet,3.21
O0065502,C020654,2025-04-29,Online,,Completed,Debit Card,15.25
O0065515,C021874,2025-04-29,Store,S013,Completed,Debit Card,0.0
O0065521,C013272,2025-04-30,Online,,Completed,Credit Card,6.56
O0065522,C007977,2025-04-30,Online,,Completed,Debit Card,11.02
O0065523,C017247,2025-04-30,Online,,Completed,Digital Wallet,5.01
O0065524,C014312,2025-04-30,Online,,Returned,Credit Card,10.21
O0065525,C023184,2025-04-30,Online,,Completed,Credit Card,9.81
O0065529,C003790,2025-04-30,Pickup,S008,Completed,Debit Card,0.0
O0065540,C002223,2025-04-30,Online,,Completed,Credit Card,13.48
O0065545,C027770,2025-04-30,Online,,Completed,Digital Wallet,7.09
O0065553,C021045,2025-04-30,Store,S015,Completed,Credit Card,0.0
O0065559,C025444,2025-04-30,Online,,Completed,Gift Card,7.92
O0065570,C012969,2025-04-30,Pickup,S005,Completed,Debit Card,0.0
O0065588,C019536,2025-05-01,Online,,Completed,Debit Card,3.82
O0065592,C013272,2025-05-01,Store,S016,Completed,Debit Card,0.0
O0065593,C008363,2025-05-01,Store,S007,Completed,Credit Card,0.0
O0065603,C007210,2025-05-01,Store,S006,Returned,Credit Card,0.0
O0065622,C005184,2025-05-01,Online,,Cancelled,Debit Card,9.76
O0065623,C007894,2025-05-01,Online,,Completed,Debit Card,10.56
O0065626,C006434,2025-05-01,Store,S012,Completed,Debit Card,0.0
O0065633,C014835,2025-05-01,Store,S001,Completed,Credit Card,0.0
O0065635,C005926,2025-05-01,Online,,Completed,Digital Wallet,5.42
O0065644,C006347,2025-05-01,Online,,Completed,Credit Card,5.0
O0065645,C011009,2025-05-01,Store,S012,Completed,Digital Wallet,0.0
O0065649,C024992,2025-05-01,Online,,Returned,Digital Wallet,4.41
O0065672,C029723,2025-05-02,Online,,Completed,Debit Card,5.47
O0065685,C019265,2025-05-02,Pickup,S016,Completed,Credit Card,0.0
O0065687,C022861,2025-05-02,Online,,Completed,Credit Card,7.97
O0065689,C028319,2025-05-02,Online,,Completed,Digital Wallet,1.29
O0065697,C019377,2025-05-02,Store,S010,Completed,Credit Card,0.0
O0065704,C022687,2025-05-02,Online,,Completed,Digital Wallet,7.79
O0065707,C007269,2025-05-02,Online,,Completed,Credit Card,4.19
O0065716,C009173,2025-05-02,Online,,Completed,Digital Wallet,3.09
O0065721,C028497,2025-05-02,Online,,Completed,Credit Card,3.55
O0065723,C002877,2025-05-02,Store,S011,Completed,Credit Card,0.0
O0065734,C009873,2025-05-02,Store,S003,Completed,Digital Wallet,0.0
O0065743,C011283,2025-05-02,Online,,Completed,Digital Wallet,4.07
O0065754,C008224,2025-05-03,Store,S001,Completed,Debit Card,0.0
O0065756,C007133,2025-05-03,Store,S001, complete ,Credit Card,0.0
O0065764,C026454,2025-05-03,Online,,Completed,Credit Card,1.76
O0065768,C002498,2025-05-03,Online,,Completed,Credit Card,1.92
O0065771,C011933,2025-05-03,Online,,Completed,Gift Card,4.04
O0065774,C028628,2025-05-03,Online,,Completed,Credit Card,9.19
O0065776,C010088,2025-05-03,Online,,Completed,Debit Card,5.31
O0065779,C023318,2025-05-03,Online,,Completed,Debit Card,9.25
O0065785,C029903,2025-05-03,Online,,Completed,Digital Wallet,6.47
O0065787,C003001,2025-05-03,Store,S013,Completed,Digital Wallet,0.0
O0065800,C008371,2025-05-03,Store,S014,Completed,Digital Wallet,0.0
O0065834,C012134,2025-05-04,Online,,Completed,Credit Card,5.42
O0065846,C012059,2025-05-04,Online,,Completed,Debit Card,9.57
O0065853,C019033,2025-05-04,Store,S006,Completed,Digital Wallet,0.0
O0065859,C010290,2025-05-04,Store,S014,Completed,Credit Card,0.0
O0065869,C010310,2025-05-04,Store,S004,Completed,Credit Card,0.0
O0065873,C008674,2025-05-04,Online,,Completed,Credit Card,3.06
O0065877,C017868,2025-05-04,Online,,Completed,Credit Card,7.12
O0065891,C009756,2025-05-04,Store,S007,Completed,Credit Card,0.0
O0065898,C029021,2025-05-04,Pickup,S014,Returned,Gift Card,0.0
O0065903,C000929,2025-05-04,Store,S004,Cancelled,Credit Card,0.0
O0065908,C009792,2025-05-04,Online,,Completed,Digital Wallet,8.83
O0065916,C014728,2025-05-05,Store,S008,Completed,Debit Card,0.0
O0065917,C024179,2025-05-05,Online,,Completed,Credit Card,4.25
O0065918,C014170,2025-05-05,Online,,Completed,Credit Card,2.8
O0065919,C004321,2025-05-05,Store,S003,Completed,Credit Card,0.0
O0065924,C002309,2025-05-05,Online,,Completed,Credit Card,11.84
O0065929,C003097,2025-05-05,Store,S012,Completed,Credit Card,0.0
O0065944,C021237,2025-05-05,Store,S015,Completed,Credit Card,0.0
O0065955,C020831,2025-05-05,Online,,Returned,Credit Card,13.86
O0065967,C005287,2025-05-05,Online,,Completed,Credit Card,6.45
O0065968,C009888,2025-05-05,Store,S016,Completed,Credit Card,0.0
O0065970,C012302,2025-05-05,Online,,Completed,Credit Card,6.72
O0065976,C008224,2025-05-05,Store,S003,Completed,Gift Card,0.0
O0065982,C017285,2025-05-05,Store,S014,Completed,Credit Card,0.0
O0065984,C006831,2025-05-05,Online,,Completed,Debit Card,1.91
O0065986,C014352,2025-05-05,Store,S015,Returned,Credit Card,0.0
O0065999,C009085,2025-05-06,Online,,Completed,Gift Card,5.91
O0066007,C000812,2025-05-06,Store,S006,Completed,Credit Card,0.0
O0066013,C005140,2025-05-06,Pickup,S002,Completed,Debit Card,0.0
O0066018,C005122,2025-05-06,Online,,Completed,Gift Card,6.54
O0066023,C018549,2025-05-06,Online,,Returned,Digital Wallet,6.77
O0066026,C012866,2025-05-06,Pickup,S014,Completed,Debit Card,0.0
O0066027,C003161,2025-05-06,Store,S012,Completed,Debit Card,0.0
O0066029,C012377,2025-05-06,Online,,Completed,Credit Card,11.15
O0066041,C018470,2025-05-06,Store,S012,Completed,Credit Card,0.0
O0066048,C023494,2025-05-06,Store,S005,Returned,Credit Card,0.0
O0066053,C018335,2025-05-06,Online,,Completed,Credit Card,2.44
O0066055,C022889,2025-05-06,Online,,Completed,Credit Card,15.49
O0066079,C025570,2025-05-07,Online,,Completed,Digital Wallet,6.7
O0066083,C008365,2025-05-07,Online,,Completed,Credit Card,4.83
O0066089,C000128,2025-05-07,Store,S007,Completed,Credit Card,0.0
O0066091,C008248,2025-05-07,Store,S003,Completed,Debit Card,0.0
O0066094,C008197,2025-05-07,Online,,Completed,Gift Card,6.1
O0066097,C015949,2025-05-07,Online,,Completed,Gift Card,10.71
O0066120,C027273,2025-05-07,Online,,Completed,Credit Card,1.61
O0066123,C024744,2025-05-07,Store,S015,Completed,Credit Card,0.0
O0066130,C021821,2025-05-07,Online,,Completed,Debit Card,2.38
O0066136,C001119,2025-05-07,Online,,Completed,Debit Card,1.98
O0066142,C028356,2025-05-07,Pickup,S014,Completed,Debit Card,0.0
O0066198,C029788,2025-05-08,Online,,Completed,Gift Card,5.95
O0066203,C025868,2025-05-08,Store,S009,Completed,Debit Card,0.0
O0066209,C021610,2025-05-08,Online,,Completed,Digital Wallet,3.5
O0066221,C023310,2025-05-08,Online,,Completed,Digital Wallet,2.39
O0066234,C009397,2025-05-09,Store,S005,Completed,Debit Card,0.0
O0066238,C019418,2025-05-09,Online,,Completed,Credit Card,7.87
O0066240,C015919,2025-05-09,Store,S015,Completed,Debit Card,0.0
O0066256,C028518,2025-05-09,Online,,Completed,Credit Card,6.56
O0066267,C004885,2025-05-09,Store,S005,Completed,Credit Card,0.0
O0066268,C011842,2025-05-09,Online,,Completed,Credit Card,1.62
O0066285,C020036,2025-05-09,Store,S011,Completed,Credit Card,0.0
O0066293,C003691,2025-05-09,Online,,Completed,Debit Card,2.83
O0066300,C006484,2025-05-09,Online,,Returned,Credit Card,5.26
O0066304,C025791,2025-05-09,Store,S008,Completed,Credit Card,0.0
O0066307,C003266,2025-05-09,Store,S013,Completed,Digital Wallet,0.0
O0066309,C020722,2025-05-09,Store,S010,Completed,Credit Card,0.0
O0066312,C015874,2025-05-10,Pickup,S011,Returned,Credit Card,0.0
O0066339,C006523,2025-05-10,Pickup,S006,Completed,Credit Card,0.0
O0066340,C026692,2025-05-10,Store,S006,Completed,Credit Card,0.0
O0066348,C013011,2025-05-10,Online,,Completed,Credit Card,5.96
O0066356,C021528,2025-05-10,Online,,Returned,Credit Card,10.68
O0066378,C015949,2025-05-10,Online,,Cancelled,Digital Wallet,4.49
O0066385,C025756,2025-05-10,Online,,Returned,Credit Card,6.14
O0066389,C021580,2025-05-10,Online,,Completed,Credit Card,7.47
O0066402,C016486,2025-05-11,Pickup,S007,Completed,Debit Card,0.0
O0066404,C005027,2025-05-11,Store,S001,Completed,Credit Card,0.0
O0066407,C012218,2025-05-11,Online,,Completed,Debit Card,12.66
O0066411,C002665,2025-05-11,Online,,Cancelled,Credit Card,2.87
O0066418,C001104,2025-05-11,Pickup,S004,Completed,Digital Wallet,0.0
O0066432,C003950,2025-05-11,Online,,Completed,Digital Wallet,6.66
O0066449,C026261,2025-05-11,Online,,Returned,Credit Card,6.59
O0066450,C016218,2025-05-11,Online,,Completed,Credit Card,16.56
O0066452,C005860,2025-05-11,Pickup,S004,Completed,Credit Card,0.0
O0066453,C022744,2025-05-11,Pickup,S001,Completed,Debit Card,0.0
O0066456,C010407,2025-05-11,Online,,Completed,Digital Wallet,1.63
O0066478,C008349,2025-05-11,Store,S007,Completed,Credit Card,0.0
O0066483,C021791,2025-05-12,Online,,Completed,Credit Card,1.37
O0066494,C003493,2025-05-12,Store,S002,Completed,Credit Card,0.0
O0066502,C002773,2025-05-12,Online,,Completed,Debit Card,3.95
O0066522,C028817,2025-05-12,Online,,Completed,Debit Card,11.36
O0066525,C005658,2025-05-12,Pickup,S009,Completed,Debit Card,0.0
O0066535,C016486,2025-05-12,Store,S008,Completed,Debit Card,0.0
O0066546,C015336,2025-05-12,Online,,Returned,Credit Card,7.18
O0066549,C005349,2025-05-12,Online,,Completed,Digital Wallet,21.11
O0066555,C000100,2025-05-12,Online,,Completed,Digital Wallet,10.21
O0066556,C004038,2025-05-12,Online,,Completed,Debit Card,0.18
O0066562,C002650,2025-05-13,Online,,Completed,Gift Card,4.43
O0066575,C025632,2025-05-13,Store,S013,Completed,Digital Wallet,0.0
O0066588,C010072,2025-05-13,Online,,Completed,Credit Card,15.2
O0066622,C017958,2025-05-13,Store,S010,Completed,Credit Card,0.0
O0066623,C007199,2025-05-13,Pickup,S010,Completed,Digital Wallet,0.0
O0066625,C016834,2025-05-13,Pickup,S007,Completed,Debit Card,0.0
O0066632,C015821,2025-05-13,Online,,Completed,Debit Card,6.36
O0066636,C005333,2025-05-13,Store,S016,Completed,Digital Wallet,0.0
O0066641,C012134,2025-05-13,Online,,Completed,Debit Card,6.73
O0066648,C016604,2025-05-14,Pickup,S002,Completed,Digital Wallet,0.0
O0066654,C011964,2025-05-14,Store,S002,Completed,Credit Card,0.0
O0066674,C005557,2025-05-14,Online,,Completed,Digital Wallet,1.49
O0066677,C021717,2025-05-14,Store,S013,Completed,Debit Card,0.0
O0066686,C006434,2025-05-14,Pickup,S009,Completed,Credit Card,0.0
O0066696,C021882,2025-05-14,Pickup,S015,Completed,Credit Card,0.0
O0066697,C016360,2025-05-14,Store,S004,Completed,Credit Card,0.0
O0066699,C024829,2025-05-14,Pickup,S007,Returned,Digital Wallet,0.0
O0066701,C007176,2025-05-14,Store,S012,Completed,Digital Wallet,0.0
O0066716,C027715,2025-05-15,Pickup,S002,Completed,Debit Card,0.0
O0066718,C026729,2025-05-15,Store,S016,Completed,Credit Card,0.0
O0066726,C000053,2025-05-15,Online,,Returned,Digital Wallet,10.51
O0066742,C014816,2025-05-15,Store,S014,Completed,Digital Wallet,0.0
O0066745,C023184,2025-05-15,Store,S005,Completed,Debit Card,0.0
O0066748,C004286,2025-05-15,Online,,Completed,Digital Wallet,16.69
O0066791,C016184,2025-05-16,Online,,Completed,Debit Card,12.37
O0066797,C007319,2025-05-16,Store,S012,Completed,Digital Wallet,0.0
O0066800,C023534,2025-05-16,Online,,Completed,Debit Card,1.72
O0066801,C005772,2025-05-16,Store,S015,Completed,Credit Card,0.0
O0066809,C003644,2025-05-16,Pickup,S016,Completed,Debit Card,0.0
O0066816,C017674,2025-05-16,Store,S016,Completed,Digital Wallet,0.0
O0066824,C020236,2025-05-16,Store,S009,Completed,Credit Card,0.0
O0066827,C000217,2025-05-16,Online,,Completed,Debit Card,3.39
O0066835,C008352,2025-05-16,Online,,Completed,Credit Card,7.61
O0066841,C005139,2025-05-16,Store,S015,Completed,Credit Card,0.0
O0066842,C001570,2025-05-16,Online,,Completed,Credit Card,4.6
O0066852,C021081,2025-05-16,Online,,Returned,Digital Wallet,7.52
O0066854,C025649,2025-05-16,Store,S012,Completed,Digital Wallet,0.0
O0066861,C028391,2025-05-16,Online,,Completed,Debit Card,6.68
O0066862,C000906,2025-05-16,Pickup,S010,Completed,Credit Card,0.0
O0066867,C018879,2025-05-17,Online,,Completed,Credit Card,5.1
O0066876,C007749,2025-05-17,Store,S012,Completed,Digital Wallet,0.0
O0066905,C009527,2025-05-17,Online,,Completed,Debit Card,1.86
O0066909,C028695,2025-05-17,Store,S011,Completed,Debit Card,0.0
O0066915,C020237,2025-05-17,Online,,Completed,Credit Card,7.37
O0066917,C016613,2025-05-17,Store,S007,Completed,Credit Card,0.0
O0066941,C011143,2025-05-17,Online,,Completed,Digital Wallet,5.14
O0066943,C004904,2025-05-17,Online,,Completed,Credit Card,7.09
O0066952,C023425,2025-05-17,Online,,Completed,Credit Card,2.31
O0066955,C020318,2025-05-17,Online,,Returned,Credit Card,1.63
